pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
-2.291319,0.255618,3.178317,-2.124133,0.897962,3.194586,-2.313853,0.139455,3.19762
-2.292405,0.244736,3.170605,-2.129557,0.899253,3.18627,-2.313853,0.139455,3.19762
-2.291906,0.244961,3.172597,-2.136965,0.896324,3.173978,-2.31442,0.141221,3.191697
-2.29212,0.24405,3.174095,-2.137696,0.90064,3.176167,-2.31442,0.141221,3.191697
-2.292841,0.245099,3.172748,-2.141064,0.909466,3.182848,-2.315137,0.13901,3.179574
-2.292035,0.254202,3.178289,-2.146309,0.917259,3.176428,-2.31478,0.140113,3.185633
-2.29368,0.256718,3.180803,-2.150402,0.930389,3.185296,-2.314734,0.133228,3.179258
-2.293572,0.257295,3.183352,-2.156271,0.923271,3.174916,-2.314734,0.133228,3.179258
-2.29677,0.258683,3.181964,-2.159612,0.919656,3.167678,-2.314734,0.133228,3.179258
-2.303648,0.249039,3.16912,-2.168017,0.920236,3.152656,-2.314689,0.126341,3.17288
