pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
6.342483,0.503760,5.354963,6.009912,1.216476,5.181953,6.353102,0.370818,5.278287
6.345568,0.498392,5.355254,6.021186,1.213153,5.183078,6.353217,0.370979,5.278338
6.348537,0.492999,5.355541,6.032536,1.209825,5.184207,6.353333,0.371141,5.278391
6.351390,0.487581,5.355824,6.043963,1.206491,5.185339,6.353451,0.371306,5.278446
6.354126,0.482137,5.356103,6.055466,1.203152,5.186473,6.353569,0.371473,5.278503
6.356744,0.476669,5.356378,6.067045,1.199807,5.187612,6.353689,0.371641,5.278561
6.359246,0.471175,5.356650,6.078700,1.196456,5.188753,6.353810,0.371811,5.278621
6.361630,0.465656,5.356918,6.090431,1.193099,5.189897,6.353932,0.371984,5.278683
6.363896,0.460111,5.357181,6.102239,1.189737,5.191045,6.354055,0.372158,5.278747
6.366045,0.454542,5.357441,6.114122,1.186369,5.192196,6.354179,0.372334,5.278813
6.368076,0.448947,5.357698,6.126081,1.182996,5.193350,6.354305,0.372512,5.278881
6.369989,0.443327,5.357950,6.138116,1.179617,5.194508,6.354432,0.372692,5.278950
6.371785,0.437682,5.358198,6.150226,1.176232,5.195668,6.354560,0.372873,5.279021
6.373463,0.432011,5.358443,6.162413,1.172841,5.196832,6.354689,0.373057,5.279094
