pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
8.783947,0.694374,4.754754,8.749493,1.52093,4.589504,8.723824,0.116518,4.769103
8.784322,0.687297,4.75576,8.751154,1.510965,4.593944,8.723614,0.118183,4.770246
8.783944,0.67254,4.754908,8.752205,1.508891,4.607163,8.723753,0.117706,4.769674
8.785415,0.664542,4.753866,8.75596,1.491243,4.601073,8.724138,0.117443,4.770018
8.786487,0.654768,4.753232,8.758013,1.476923,4.596437,8.723701,0.11623,4.769286
8.787078,0.645327,4.761058,8.750829,1.475446,4.603611,8.724097,0.116894,4.768974
8.787005,0.639734,4.766461,8.747055,1.465147,4.606115,8.723804,0.1171,4.76931
8.787103,0.631524,4.765856,8.753464,1.437911,4.592605,8.723804,0.117103,4.769598
8.787306,0.616347,4.7652,8.755002,1.426,4.594435,8.723918,0.116826,4.768789
8.789323,0.599783,4.760938,8.757424,1.419925,4.597685,8.723636,0.115887,4.76858
8.79029,0.586943,4.763714,8.759266,1.417686,4.603232,8.723795,0.116541,4.76926
8.790668,0.580011,4.76205,8.763654,1.385056,4.598929,8.723721,0.11564,4.768503
8.790341,0.573384,4.762062,8.765716,1.376887,4.604928,8.723462,0.116205,4.769127
8.789574,0.562238,4.764231,8.761422,1.37724,4.613537,8.723585,0.116493,4.768944
8.79008,0.549491,4.766504,8.761916,1.365664,4.61111,8.723312,0.116113,4.768785
8.790619,0.539203,4.769136,8.759058,1.358439,4.612705,8.723731,0.116209,4.769417
8.791194,0.528962,4.768101,8.760651,1.355126,4.614214,8.723824,0.116518,4.769103
8.791602,0.520488,4.770708,8.762165,1.340663,4.610865,8.72368,0.116812,4.769493
8.791702,0.510963,4.769182,8.762486,1.32917,4.611161,8.723347,0.116476,4.769361
8.790336,0.495962,4.770512,8.763906,1.325949,4.615388,8.723671,0.11625,4.769155
8.791388,0.484727,4.776363,8.766843,1.308258,4.616278,8.723815,0.115956,4.768765
8.791512,0.480747,4.777078,8.76722,1.287592,4.61751,8.723457,0.115822,4.768683
8.791365,0.47582,4.77864,8.766515,1.285681,4.611042,8.723537,0.115389,4.768136
8.791465,0.466231,4.780935,8.765958,1.272362,4.607603,8.724025,0.114287,4.767333
8.789039,0.455986,4.777612,8.768347,1.270735,4.615101,8.723965,0.114327,4.767071
8.788671,0.449611,4.780788,8.762752,1.271975,4.628629,8.724085,0.11444,4.767282
8.789513,0.441192,4.780241,8.766906,1.260265,4.620932,8.724211,0.113021,4.766215
8.790486,0.431191,4.780948,8.776327,1.231707,4.603134,8.725023,0.111269,4.765805
8.789786,0.42488,4.784518,8.775765,1.220718,4.59535,8.724963,0.11131,4.765543
8.790126,0.419425,4.783135,8.776428,1.215702,4.600669,8.724427,0.112136,4.769159
