pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
5.762009,0.156177,11.189179,5.801134,0.120120,11.168487,5.491320,0.804119,10.940427
5.764549,0.155112,11.187025,5.802509,0.120529,11.166998,5.493225,0.800899,10.937501
5.767118,0.154096,11.184829,5.803900,0.120943,11.165495,5.495151,0.797697,10.934506
5.769715,0.153129,11.182590,5.805307,0.121361,11.163977,5.497096,0.794512,10.931441
5.772341,0.152211,11.180309,5.806730,0.121783,11.162444,5.499061,0.791345,10.928306
5.774994,0.151342,11.177986,5.808169,0.122209,11.160897,5.501047,0.788195,10.925102
5.777677,0.150522,11.175620,5.809624,0.122640,11.159335,5.503052,0.785063,10.921828
5.780387,0.149751,11.173213,5.811095,0.123074,11.157759,5.505077,0.781948,10.918484
5.783126,0.149028,11.170763,5.812582,0.123513,11.156168,5.507123,0.778851,10.915070
5.785893,0.148355,11.168271,5.814085,0.123956,11.154563,5.509188,0.775771,10.911587
5.788689,0.147730,11.165736,5.815604,0.124403,11.152943,5.511273,0.772709,10.908033
5.791512,0.147155,11.163160,5.817139,0.124854,11.151308,5.513379,0.769664,10.904410
