pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
4.737811,0.272655,11.100811,4.857698,1.006828,10.805363,4.734431,0.055681,11.110546
4.735021,0.255765,11.099659,4.848501,0.98722,10.799178,4.734393,0.055854,11.11033
4.734609,0.24546,11.097688,4.84765,0.974995,10.801682,4.733989,0.057324,11.111054
4.73243,0.241346,11.102739,4.846398,0.972482,10.812588,4.731219,0.053343,11.106461
4.731316,0.234726,11.105936,4.84387,0.964056,10.817406,4.731176,0.050432,11.104749
4.729361,0.227628,11.105081,4.840099,0.958616,10.819999,4.722961,0.035636,11.089815
4.726594,0.216237,11.101379,4.837724,0.951946,10.82425,4.721362,0.03218,11.087841
4.725603,0.209872,11.104451,4.83481,0.940697,10.82381,4.719146,0.040093,11.093318
4.724381,0.203944,11.10309,4.83072,0.928926,10.826524,4.717624,0.042583,11.094141
4.722969,0.20004,11.103013,4.832863,0.927725,10.836669,4.715287,0.041398,11.09114
4.719215,0.191385,11.101718,4.828169,0.913553,10.836405,4.711791,0.054048,11.09843
4.716752,0.184637,11.104277,4.824564,0.894619,10.838939,4.707089,0.059355,11.101929
4.715087,0.17684,11.106279,4.818532,0.879455,10.835294,4.701296,0.048466,11.110689
4.712679,0.170863,11.10429,4.818212,0.873118,10.835417,4.697436,0.056642,11.131742
4.708268,0.163122,11.101644,4.812499,0.858828,10.844826,4.696397,0.060019,11.13716
4.705849,0.15834,11.099529,4.808554,0.848788,10.846976,4.695999,0.060698,11.146213
4.703861,0.155618,11.09935,4.806388,0.841684,10.848963,4.694941,0.068141,11.151666
4.701881,0.152067,11.097991,4.806066,0.835338,10.849088,4.69543,0.079109,11.152331
4.699733,0.146947,11.095103,4.801956,0.824851,10.844718,4.695124,0.082352,11.149155
4.696117,0.137869,11.089922,4.800338,0.822355,10.851406,4.694426,0.083426,11.145187
4.694596,0.135028,11.087772,4.800928,0.821953,10.853376,4.695484,0.085737,11.146579
4.693187,0.131323,11.084728,4.798934,0.819438,10.855818,4.696877,0.089337,11.148014
4.691807,0.127786,11.082016,4.797366,0.816074,10.853706,4.696211,0.090684,11.146586
4.690293,0.125311,11.079976,4.799104,0.810057,10.849689,4.695682,0.089529,11.145891
4.689458,0.121629,11.07749,4.798235,0.813066,10.851698,4.695234,0.08817,11.144251
4.685294,0.111572,11.071605,4.798235,0.813066,10.851698,4.694705,0.087015,11.143555
4.683852,0.107923,11.069167,4.798235,0.813066,10.851698,4.694705,0.087015,11.143555
4.682828,0.104044,11.06645,4.794083,0.807598,10.850066,4.688944,0.087162,11.14225
4.682202,0.100119,11.063466,4.791924,0.804641,10.845987,4.692671,0.092678,11.146256
4.681129,0.09764,11.061955,4.790142,0.801707,10.846157,4.695456,0.099871,11.149123
4.679809,0.097276,11.060469,4.789809,0.810638,10.845755,4.695205,0.10156,11.147211
4.679293,0.095486,11.058814,4.788711,0.81537,10.842927,4.695205,0.10156,11.147211
4.678327,0.096418,11.057791,4.789412,0.821742,10.84705,4.6954,0.101426,11.147862
4.6769,0.095581,11.055788,4.78514,0.82478,10.842738,4.69545,0.101699,11.143967
4.675864,0.094141,11.053171,4.786662,0.819191,10.841002,4.695061,0.102711,11.142249
4.672602,0.087291,11.04782,4.786662,0.819191,10.841002,4.692248,0.099918,11.135089
4.671955,0.084926,11.044593,4.788231,0.822555,10.843116,4.689942,0.100851,11.129488
4.671333,0.084553,11.042399,4.790032,0.814373,10.837409,4.690073,0.100186,11.125066
4.669891,0.083801,11.040998,4.790882,0.812652,10.82827,4.689144,0.097214,11.119252
4.668883,0.08478,11.040002,4.790291,0.813059,10.826302,4.686995,0.10132,11.121189
4.668392,0.08847,11.034726,4.7897,0.813467,10.824335,4.68627,0.100295,11.119837
4.668304,0.093774,11.025833,4.787262,0.81311,10.824229,4.686074,0.100425,11.119182
4.667331,0.093435,11.02423,4.787262,0.81311,10.824229,4.686074,0.100425,11.119182
4.667335,0.090557,11.021754,4.78608,0.813932,10.820298,4.684233,0.098637,11.115167
4.667528,0.092727,11.02101,4.781037,0.812764,10.813543,4.680274,0.096149,11.107021
