GF1>+ - Capture (time interval between rows = 1 msec),,,,,,,,,,,GF1>Kir2.1 - Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,GF1>+ - Escape,,,,,,,,,,,,,,,GF1>Kir2.1 - Escape,,,,,,,,,,,
X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),,X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),,X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),,X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm),X (mm),Y (mm)
14.47193406,-12.11861134,,,10.20678328,0.566647824,17.04507277,-2.622078433,5.876656188,2.026268363,,,,,,3.790304343,-2.123344916,,,,,,,,,,,,,,,3.658400528,-0.271833098,,,,,,,,,,28.6210328,12.01842831,,,,,5.971224089,-0.47781784,,,,12.58424124,2.034254237,,,,,4.01448405,1.10891626,45.02138319,0.550432695,,
14.41390227,-12.03497181,,,9.97698604,0.581189562,16.90647196,-2.618098906,5.675588244,1.920918714,,,,,,3.689918879,-2.097482822,,,,,,,,,,,,,,,3.622136817,-0.269826807,,,,,,,,,,28.57302427,11.97956571,,,,,5.855057345,-0.494239428,,,,12.46715514,2.002134979,,,,,3.733374688,1.077868438,44.8249784,0.598147714,,
14.3571851,-11.95208703,,,9.752685045,0.594701687,16.76530783,-2.613700663,5.482118615,1.819717826,,,,,,3.591480582,-2.070947463,,,,,,,,,,,,,,,3.587190889,-0.268131276,,,,,,,,,,28.52678792,11.94290036,,,,,5.742741049,-0.510072219,,,,12.34843536,1.969704561,,,,,3.455765493,1.048616176,44.62764525,0.644539808,,
14.30179257,-11.86994981,,,9.534310557,0.607203795,16.62155886,-2.608848256,5.29634146,1.722681641,,,,,,3.4950717,-2.043794656,,,,,,,,,,,,,,,3.553560892,-0.266732609,,,,,,,,,,28.48236656,11.90843208,,,,,5.634349566,-0.525299711,,,,12.22805853,1.936957447,,,,,3.182009433,1.021143649,44.42941561,0.689594392,,
14.24773311,-11.78854826,,,9.322287229,0.618718411,16.47521043,-2.603508879,5.118313587,1.629812267,,,,,,3.40076807,-2.016082354,,,,,,,,,,,,,,,3.521245376,-0.265617715,,,,,,,,,,28.43980354,11.87615675,,,,,5.529950472,-0.539906731,,,,12.10600163,1.903889855,,,,,,,44.23032244,0.733298877,,
14.19501286,-11.70786609,,,9.117029516,0.629270875,16.32625589,-2.597653369,,,,,,,,3.308638503,-1.987870189,,,,,,,,,,,,,,,3.49024169,-0.264774315,,,,,,,,,,28.3991413,11.84606546,,,,,5.429603708,-0.553879487,,,,11.98224067,1.87049925,,,,,,,44.03039965,0.775642731,,
14.14363388,-11.62788249,,,8.918936728,0.638889015,16.17469677,-2.591256585,,,,,,,,3.218745782,-1.959219798,,,,,,,,,,,,,,,3.460544685,-0.264190864,,,,,,,,,,28.36042028,11.81814366,,,,,5.333360834,-0.567205627,,,,11.85675098,1.83678431,,,,,,,43.82968196,0.816617383,,
14.09359224,-11.54857213,,,8.728388859,0.647602727,16.02054198,-2.584297388,,,,,,,,3.131149053,-1.9301956,,,,,,,,,,,,,,,3.432146148,-0.26385654,,,,,,,,,,28.32367857,11.79237069,,,,,5.241264454,-0.579874394,,,,11.72950891,1.802745433,,,,,,,43.62820501,0.856216069,,
14.04487695,-11.46990523,,,8.545743851,0.655443548,15.86380691,-2.576758407,,,,,,,,3.045905258,-1.900865133,,,,,,,,,,,,,,,3.405034418,-0.2637612,,,,,,,,,,28.28895178,11.76871933,,,,,5.153347793,-0.591877032,,,,11.6004936,1.768385132,,,,,,,43.42600586,0.894433783,,
13.99746936,-11.39184799,,,8.371335863,0.662444517,15.70451287,-2.568625726,,,,,,,,2.963067985,-1.871298589,,,,,,,,,,,,,,,3.379193981,-0.263895282,,,,,,,,,,28.25627252,11.74715554,,,,,5.069634497,-0.603207323,,,,11.46968783,1.733707963,,,,,,,43.22312302,0.931267343,,
13.95134224,-11.31436275,,,8.205472935,0.668640498,15.54268715,-2.559888636,,,,,,,,2.882684738,-1.841567868,,,,,,,,,,,,,,,3.35460515,-0.264249692,,,,,,,,,,28.22566938,11.72763787,,,,,4.99013855,-0.61386203,,,,11.33707792,1.698720135,,,,,,,43.01959621,0.966715392,,
13.90645736,-11.23740772,,,8.048432168,0.674068613,15.37836298,-2.550539359,,,,,,,,2.804794652,-1.811745726,,,,,,,,,,,,,,,3.331243925,-0.26481568,,,,,,,,,,28.19716564,11.71011666,,,,,4.914864275,-0.623841133,,,,11.20265331,1.663429057,,,,,,,42.81546592,1.000778229,,
13.86276318,-11.16093659,,,7.900452341,0.67876833,15.21157871,-2.540572672,,,,,,,,2.729427535,-1.781905403,,,,,,,,,,,,,,,3.309082273,-0.265584579,,,,,,,,,,28.17077853,11.69453343,,,,,4.843806391,-0.633147941,,,,11.06640679,1.627843273,,,,,,,42.6107726,1.033457627,,
13.82019454,-11.08489896,,,7.761725445,0.682781451,15.04237626,-2.529985431,,,,,,,,2.656603728,-1.752120566,,,,,,,,,,,,,,,,,,,,,,,,,,28.14651902,11.68082033,,,,,4.776950043,-0.641788998,,,,10.92833587,1.591972955,,,,,,,42.40555586,1.064756898,,
13.77867392,-11.00924137,,,,,14.87079981,-2.518776079,,,,,,,,2.586334347,-1.722465346,,,,,,,,,,,,,,,,,,,,,,,,,,28.12439192,11.66889984,,,,,4.714270672,-0.649773886,,,,10.78844411,1.555830482,,,,,,,42.19985412,1.094681137,,
13.7381124,-10.93390833,,,,,14.69689512,-2.506944237,,,,,,,,2.51862183,-1.693014392,,,,,,,,,,,,,,,,,,,,,,,,,,28.10439593,11.65868433,,,,,4.655733757,-0.657115128,,,,10.64674143,1.519430725,,,,,,,41.99370484,1.123237366,,
13.6984107,-10.85884306,,,,,14.52070957,-2.494490461,,,,,,,,2.453460685,-1.663842874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.601294517,-0.663828246,,,,10.50324265,1.482791132,,,,,,,41.78714506,1.15043442,,
13.65946099,-10.78398815,,,,,14.3422926,-2.481416143,,,,,,,,2.390838154,-1.635026302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.550897654,-0.669931876,,,,10.35796551,1.445931788,,,,,,,41.58021169,1.176282693,,
13.62114891,-10.70928561,,,,,14.16169653,-2.46772347,,,,,,,,2.330734543,-1.606640049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.504477089,-0.6754478,,,,10.21092962,1.40887553,,,,,,,41.37294042,1.20079391,,
13.58335508,-10.63467653,,,,,13.97897773,-2.453415473,,,,,,,,2.27312353,-1.578758462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.461955686,-0.680400764,,,,10.06215684,1.371648061,,,,,,,41.16536415,1.223981034,,
13.54595626,-10.56010097,,,,,13.79419779,-2.438496341,,,,,,,,2.217973013,-1.551453743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.423245141,-0.684818101,,,,9.911672175,1.334277909,,,,,,,40.95751178,1.245858271,,
13.50882626,-10.48549769,,,,,13.60742488,-2.422972096,,,,,,,,2.16524617,-1.524794968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.388245985,-0.688729109,,,,9.759504119,1.296796227,,,,,,,40.74940795,1.266441127,,
13.47183603,-10.41080373,,,,,13.41873491,-2.406851346,,,,,,,,2.114901373,-1.498847381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.605684664,1.25923658,,,,,,,40.54107334,1.285746504,,
13.43485281,-10.33595437,,,,,13.2282122,-2.390145667,,,,,,,,2.066890537,-1.473671674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.450249164,1.221634771,,,,,,,40.33252495,1.303792909,,
13.39774026,-10.26088389,,,,,13.03594917,-2.372869473,,,,,,,,2.021157297,-1.44932318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29323596,1.184028492,,,,,,,40.12377621,1.3206006,,
13.36036087,-10.1855265,,,,,12.84204519,-2.355039545,,,,,,,,1.977636629,-1.425851262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.134685905,1.146456799,,,,,,,39.91483653,1.336191449,,
13.3225792,-10.10981731,,,,,12.64660577,-2.336674429,,,,,,,,1.936256432,-1.40329905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.974642336,1.108959743,,,,,,,39.70571106,1.350588609,,
13.28426357,-10.03369274,,,,,12.44974219,-2.317793814,,,,,,,,1.896940677,-1.381703329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.813151658,1.071578324,,,,,,,39.49640105,1.363816298,,
13.24528593,-9.957090344,,,,,12.25157125,-2.298417901,,,,,,,,1.859613014,-1.361094457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.650264241,1.03435454,,,,,,,39.28690483,1.375899743,,
13.20552135,-9.879948274,,,,,12.05221508,-2.278566902,,,,,,,,1.824199741,-1.341496425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.486035315,0.997331161,,,,,,,39.07721871,1.386865154,,
13.16484735,-9.802204439,,,,,11.85180132,-2.258260804,,,,,,,,1.790631582,-1.322926982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.320525335,0.960551195,,,,,,,38.86733728,1.396739743,,
13.12314338,-9.723796108,,,,,11.65046336,-2.237519336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.153799512,0.924057318,,,,,,,38.6572534,1.405551779,,
13.08029074,-9.644660082,,,,,11.44834052,-2.216362022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.985927096,0.887891545,,,,,,,38.44695813,1.413330536,,
13.03617293,-9.564733111,,,,,11.24557815,-2.194808275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.816981213,0.852094987,,,,,,,38.23644101,1.420106073,,
12.99067597,-9.483952338,,,,,11.04232758,-2.172877397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.647039476,0.816707637,,,,,,,38.02569071,1.425908913,,
12.9436885,-9.40225566,,,,,10.83874555,-2.150588401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.476185092,0.781768284,,,,,,,37.8146955,1.430769828,,
12.89510163,-9.319581996,,,,,10.63499385,-2.127959874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.304508174,0.747314515,,,,,,,37.60344344,1.434719883,,
12.84480888,-9.235871541,,,,,10.43123948,-2.105010104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.132107017,0.713382566,,,,,,,37.39192169,1.437790681,,
12.79270639,-9.151066077,,,,,10.22765548,-2.081757376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.959088658,0.68000695,,,,,,,37.18011541,1.440014463,,
12.73869333,-9.065109444,,,,,10.02442149,-2.058220403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.785568377,0.647220002,,,,,,,36.96800713,1.441423915,,
12.68267232,-8.977948074,,,,,9.821723576,-2.034418763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.611668774,0.6150515,,,,,,,36.75557719,1.442051912,,
12.62454947,-8.889531159,,,,,9.619753642,-2.010373065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.437519252,0.583528336,,,,,,,36.54280497,1.441931389,,
12.564234,-8.799810462,,,,,9.418708763,-1.986104865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.263255965,0.552674334,,,,,,,36.32966967,1.441095374,,
12.50163781,-8.708740268,,,,,9.218790352,-1.961636597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089021636,0.522510324,,,,,,,36.11615031,1.43957711,,
12.43667497,-8.616277699,,,,,9.020203398,-1.936991609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.914965163,0.493054349,,,,,,,35.90222497,1.437410183,,
12.36926141,-8.522383179,,,,,8.823155936,-1.91219418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.741241281,0.464321708,,,,,,,35.68786964,1.434628549,,
12.29931459,-8.427020829,,,,,8.627858241,-1.887269312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.568010021,0.43632467,,,,,,,35.47305765,1.431266449,,
12.22675302,-8.330158527,,,,,8.434521922,-1.862242349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.395435991,0.409072009,,,,,,,35.25775994,1.427358315,,
12.15149613,-8.231767499,,,,,8.243359715,-1.837138746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.223688155,0.382568697,,,,,,,35.04194568,1.422938707,,
12.07346567,-8.131821676,,,,,8.054586083,-1.811984199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.052939758,0.356815807,,,,,,,34.82558322,1.418042305,,
11.99258791,-8.0302973,,,,,7.868418162,-1.786804934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.883367242,0.331810368,,,,,,,34.60864104,1.412703876,,
11.90879546,-7.927172982,,,,,7.68507662,-1.761627996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715148273,0.307545229,,,,,,,34.39108871,1.406958222,,
11.82202837,-7.822430012,,,,,7.504786004,-1.736481714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.548460637,0.284009136,,,,,,,34.17289723,1.40084018,,
11.73223411,-7.71605266,,,,,7.327774176,-1.711396309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.383483083,0.261187093,,,,,,,33.95403934,1.394384715,,
11.63936707,-7.60802859,,,,,7.154270892,-1.686404271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.220397626,0.239061108,,,,,,,33.73448972,1.387626973,,
11.54338826,-7.498349539,,,,,6.984505793,-1.661540276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.059391749,0.217611209,,,,,,,33.51422539,1.380602246,,
11.4442654,-7.387012076,,,,,6.818705879,-1.636840719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.900658811,0.196816282,,,,,,,33.29322653,1.373345951,,
11.34197314,-7.274018191,,,,,6.657092328,-1.612343033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.07147753,1.365893554,,
11.23649344,-7.159375697,,,,,6.499876667,-1.588084878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.84896724,1.358280291,,
11.12781662,-7.043098482,,,,,6.347256535,-1.564103488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62568838,1.350540713,,
11.01594237,-6.92520669,,,,,6.199411408,-1.54043541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.40163675,1.342708481,,
10.9008799,-6.805726815,,,,,6.056498899,-1.51711661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.17681092,1.334816547,,
10.78264754,-6.684691696,,,,,5.918652713,-1.494182707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95121193,1.326897269,,
10.66127253,-6.562140578,,,,,5.785982465,-1.471669196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72484295,1.318982198,,
10.53679095,-6.438119263,,,,,5.658574624,-1.449611721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.49770906,1.311101883,,
10.40924774,-6.312680257,,,,,5.536493809,-1.428046426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.26981742,1.303285935,,
10.27869756,-6.185883002,,,,,5.419783898,-1.407010243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0411773,1.295563079,,
10.14520587,-6.057794186,,,,,5.308468928,-1.386541033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.81179932,1.287961021,,
10.00884948,-5.928487944,,,,,5.202553806,-1.366677505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58169415,1.2805064,,
9.86971593,-5.79804594,,,,,5.102023993,-1.347458538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35087157,1.27322493,,
9.727902924,-5.666557477,,,,,5.006843701,-1.328921638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11934054,1.266141559,,
9.583517616,-5.534119637,,,,,4.916953997,-1.311101245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88710997,1.259280546,,
9.436676036,-5.400837559,,,,,4.832272573,-1.294027769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.65418946,1.252665493,,
9.287502829,-5.266824854,,,,,4.752695679,-1.277727175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4205895,1.246319354,,
9.136130938,-5.132203737,,,,,4.678102387,-1.262220501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.18632143,1.240264424,,
8.982701113,-4.997104399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95139762,1.234522356,,
8.827362145,-4.861663973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71583176,1.229114175,,
8.670272066,-4.726025849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.47963872,1.22406026,,
8.511599253,-4.590339654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24283438,1.219380275,,
8.351522476,-4.454761532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.00543584,1.215093011,,
8.190229838,-4.319454279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76746182,1.211216162,,
8.027917326,-4.184587217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.52893263,1.207766203,,
7.864788079,-4.05033597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.28986915,1.204758513,,
7.701052751,-3.916882231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.05029174,1.202207493,,
7.536929636,-3.784413142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81021982,1.200126482,,
7.372643768,-3.653119952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.56967233,1.198527691,,
7.208426398,-3.523196226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32866816,1.197422242,,
7.04451575,-3.394836279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.08722596,1.196820062,,
6.881157772,-3.268234175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84536318,1.19672965,,
6.718605699,-3.143583093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.60309495,1.197157945,,
6.557118848,-3.02107468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36043358,1.198110354,,
6.396961843,-2.900898165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11738884,1.199590726,,
6.238404708,-2.783239147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87396869,1.201601254,,
6.081722979,-2.668278005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.63017989,1.204142442,,
5.927196626,-2.556188103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38602856,1.207213192,,
5.775107584,-2.447134127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1415204,1.210810959,,
5.625736205,-2.341270646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89666047,1.214931892,,
5.479357873,-2.238740743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65145292,1.219570861,,
5.33624195,-2.139674988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40590125,1.224721325,,
5.196652661,-2.044190942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.16000868,1.230375135,,
5.060848506,-1.952392476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91377863,1.236522405,,
4.929079078,-1.864368205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66721476,1.243151468,,
4.801580851,-1.780189523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4203209,1.250248889,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17310089,1.257799503,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92555865,1.265786442,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67769837,1.27419114,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.42952447,1.282993376,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.18104125,1.292171516,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9322523,1.301702828,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.68316004,1.311563627,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43376553,1.321729201,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.18406816,1.332173773,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.93406523,1.342870654,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68375238,1.35379248,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.43312474,1.364911387,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18217871,1.376199134,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93091338,1.387627216,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67933155,1.399166997,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42743991,1.410789814,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17524863,1.422466982,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.92277126,1.434169727,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67002553,1.445869152,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41703435,1.457536298,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16382613,1.4691422,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.91043455,1.4806578,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65689823,1.49205379,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4032604,1.503300609,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.14956876,1.514368698,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89587544,1.5252289,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.64223689,1.535852773,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38871385,1.546212672,,
